@RELATION "multilabel_instances_train: -C -3"
@ATTRIBUTE docid        STRING
@ATTRIBUTE mention      STRING
@ATTRIBUTE offset       NUMERIC
@ATTRIBUTE link         STRING
@ATTRIBUTE swords  NUMERIC
@ATTRIBUTE sf         NUMERIC
@ATTRIBUTE sdf      NUMERIC
@ATTRIBUTE scand      NUMERIC
@ATTRIBUTE mpos      NUMERIC
@ATTRIBUTE msent     NUMERIC
@ATTRIBUTE dwords     NUMERIC
@ATTRIBUTE dents   NUMERIC
@ATTRIBUTE Aclass        {0,1}
@ATTRIBUTE Bclass        {0,1}
@ATTRIBUTE Tclass        {0,1}

@DATA
"-docstart- (669 soccer)","bernabeu",1360,"NULL",1.0,1.0,0.0,1.0,0.98,148.0,223.0,34.0,0,1,0
"-docstart- (669 soccer)","atletico",198,"NULL",1.0,6.0,11.0,4.0,0.14,233.0,223.0,34.0,0,1,0
"-docstart- (669 soccer)","albert ferrer",599,"NULL",2.0,1.0,2.0,1.0,0.43,185.0,223.0,34.0,1,1,1
"-docstart- (668 soccer)","good work",770,"NULL",2.0,1.0,0.0,4.0,0.54,193.0,235.0,30.0,0,1,0
"-docstart- (668 soccer)","compatriot",652,"NULL",1.0,1.0,0.0,1.0,0.46,193.0,235.0,30.0,0,1,0
"-docstart- (668 soccer)","rene eijkelkamp",785,"NULL",2.0,1.0,1.0,0.0,0.56,193.0,235.0,30.0,1,1,1
"-docstart- (668 soccer)","jean-paul van gastel",1234,"NULL",3.0,1.0,2.0,1.0,0.87,197.0,235.0,30.0,1,1,1
"-docstart- (668 soccer)","henke larsson",1175,"NULL",2.0,1.0,1.0,0.0,0.83,197.0,235.0,30.0,1,1,0
"-docstart- (668 soccer)","frank de boer",513,"NULL",3.0,1.0,3.0,1.0,0.36,141.0,235.0,30.0,1,1,1
"-docstart- (668 soccer)","feyenoord rotterdam",989,"NULL",2.0,1.0,6.0,1.0,0.7,121.0,235.0,30.0,1,1,1
"-docstart- (668 soccer)","feyenoord",989,"NULL",1.0,2.0,12.0,5.0,0.7,121.0,235.0,30.0,0,1,1
"-docstart- (668 soccer)","feyenoord",1260,"NULL",1.0,2.0,12.0,5.0,0.89,197.0,235.0,30.0,1,1,1
"-docstart- (668 soccer)","eijkelkamp",790,"NULL",1.0,1.0,0.0,1.0,0.56,193.0,235.0,30.0,0,1,0
"-docstart- (668 soccer)","ajax amsterdam",320,"NULL",2.0,1.0,15.0,3.0,0.23,201.0,235.0,30.0,1,1,1
"-docstart- (667 baseball)","loss of",538,"NULL",2.0,1.0,0.0,3.0,0.84,104.0,116.0,13.0,0,1,0
"-docstart- (667 baseball)","sammy sosa",96,"NULL",2.0,1.0,2.0,1.0,0.15,193.0,116.0,13.0,1,1,1
"-docstart- (667 baseball)","national league most valuable player",273,"NULL",5.0,1.0,0.0,1.0,0.43,203.0,116.0,13.0,0,1,0
"-docstart- (667 baseball)","mark hutton",364,"NULL",2.0,1.0,2.0,1.0,0.57,203.0,116.0,13.0,1,1,1
"-docstart- (667 baseball)","august 20th",331,"NULL",2.0,1.0,0.0,0.0,0.52,203.0,116.0,13.0,0,1,0
"-docstart- (666 tennis)","loss of",905,"NULL",2.0,1.0,0.0,3.0,0.31,276.0,522.0,48.0,0,1,0
"-docstart- (666 tennis)","yayuk basuki",341,"NULL",2.0,1.0,3.0,1.0,0.12,182.0,522.0,48.0,1,1,1
"-docstart- (666 tennis)","yayuk",341,"NULL",1.0,1.0,0.0,0.0,0.12,182.0,522.0,48.0,0,1,0
"-docstart- (666 tennis)","tuesday night",195,"NULL",2.0,1.0,0.0,2.0,0.07,23.0,522.0,48.0,0,1,0
"-docstart- (666 tennis)","ruxandra dragomir",864,"NULL",2.0,1.0,3.0,1.0,0.3,276.0,522.0,48.0,1,1,1
"-docstart- (666 tennis)","monica seles",955,"NULL",2.0,1.0,10.0,1.0,0.33,276.0,522.0,48.0,1,1,1
"-docstart- (666 tennis)","lindsay davenport",1142,"NULL",2.0,1.0,7.0,1.0,0.39,167.0,522.0,48.0,1,1,1
"-docstart- (666 tennis)","kimberly po",1461,"NULL",2.0,1.0,4.0,1.0,0.5,189.0,522.0,48.0,1,1,1
"-docstart- (666 tennis)","judith wiesner",1345,"NULL",2.0,1.0,5.0,1.0,0.46,189.0,522.0,48.0,1,1,1
"-docstart- (666 tennis)","iva majoli",1296,"NULL",2.0,1.0,3.0,1.0,0.44,189.0,522.0,48.0,1,1,1
"-docstart- (666 tennis)","grand slam titles",1637,"NULL",3.0,1.0,0.0,1.0,0.56,75.0,522.0,48.0,0,1,0
"-docstart- (666 tennis)","conchita martinez",826,"NULL",2.0,1.0,8.0,0.0,0.28,276.0,522.0,48.0,1,1,1
"-docstart- (666 tennis)","berkrot",51,"NULL",1.0,1.0,0.0,0.0,0.02,139.0,522.0,48.0,0,1,1
"-docstart- (666 tennis)","arantxa sanchez vicario",1058,"NULL",3.0,1.0,11.0,1.0,0.36,167.0,522.0,48.0,1,1,1
"-docstart- (666 tennis)","arantxa sanchez",1058,"NULL",2.0,1.0,0.0,0.0,0.36,167.0,522.0,48.0,0,1,0
"-docstart- (666 tennis)","anke huber",1560,"NULL",2.0,1.0,6.0,1.0,0.53,140.0,522.0,48.0,1,1,1
"-docstart- (665 baseball)","seattle 7",489,"NULL",2.0,1.0,0.0,0.0,0.96,469.0,96.0,33.0,0,1,0
"-docstart- (665 baseball)","chicago 5",270,"NULL",2.0,1.0,0.0,0.0,0.53,469.0,96.0,33.0,0,1,0
"-docstart- (665 baseball)","chicago 2",420,"NULL",2.0,1.0,0.0,1.0,0.83,469.0,96.0,33.0,0,1,0
"-docstart- (665 baseball)","california 1",476,"NULL",2.0,1.0,0.0,1.0,0.94,469.0,96.0,33.0,0,1,0
"-docstart- (664 baseball)","tabulate",141,"NULL",1.0,1.0,0.0,1.0,0.1,210.0,240.0,65.0,0,1,0
"-docstart- (664 baseball)","games behind",190,"NULL",2.0,1.0,0.0,1.0,0.14,210.0,240.0,65.0,0,1,1
"-docstart- (664 baseball)","august 28th",617,"NULL",2.0,2.0,0.0,0.0,0.45,243.0,240.0,65.0,0,1,0
"-docstart- (664 baseball)","august 28th",1198,"NULL",2.0,2.0,0.0,0.0,0.87,202.0,240.0,65.0,0,1,0
"-docstart- (664 baseball)","american league eastern division",207,"NULL",4.0,1.0,10.0,1.0,0.15,210.0,240.0,65.0,0,1,1
"-docstart- (663 tennis)","younes el aynaoui",1876,"NULL",3.0,1.0,2.0,1.0,0.71,226.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","wayne ferreira",749,"NULL",2.0,1.0,9.0,1.0,0.28,795.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","wang shi-ting",490,"NULL",2.0,1.0,2.0,1.0,0.19,795.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","u.s. open tennis championships",107,"NULL",4.0,1.0,10.0,2.0,0.04,245.0,535.0,112.0,0,1,1
"-docstart- (663 tennis)","u.s. open tennis",107,"NULL",3.0,1.0,0.0,2.0,0.04,245.0,535.0,112.0,0,1,0
"-docstart- (663 tennis)","todd martin",1850,"NULL",2.0,1.0,12.0,1.0,0.7,135.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","tennis championships",117,"NULL",2.0,1.0,0.0,0.0,0.04,182.0,535.0,112.0,0,1,0
"-docstart- (663 tennis)","sjeng schalken",1922,"NULL",2.0,1.0,3.0,1.0,0.73,226.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","shuzo matsuoka",900,"NULL",2.0,1.0,2.0,1.0,0.34,795.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","schultz-mccarthy",2287,"NULL",1.0,1.0,0.0,1.0,0.87,337.0,535.0,112.0,0,1,0
"-docstart- (663 tennis)","schett",2591,"NULL",1.0,1.0,0.0,1.0,0.98,131.0,535.0,112.0,0,1,0
"-docstart- (663 tennis)","schalken",1928,"NULL",1.0,1.0,0.0,1.0,0.73,226.0,535.0,112.0,0,1,0
"-docstart- (663 tennis)","sarah pitkowski",2519,"NULL",2.0,1.0,2.0,1.0,0.95,131.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","sandrine testud",527,"NULL",2.0,1.0,5.0,1.0,0.2,795.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","rikl",803,"NULL",1.0,1.0,0.0,1.0,0.3,795.0,535.0,112.0,0,1,0
"-docstart- (663 tennis)","richey reneberg",2074,"NULL",2.0,1.0,4.0,1.0,0.79,226.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","reneberg",2081,"NULL",1.0,1.0,0.0,1.0,0.79,226.0,535.0,112.0,0,1,0
"-docstart- (663 tennis)","randriantefy",1683,"NULL",1.0,1.0,0.0,1.0,0.64,118.0,535.0,112.0,0,1,0
"-docstart- (663 tennis)","paul haarhuis",2119,"NULL",2.0,1.0,4.0,1.0,0.8,76.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","paola suarez",1514,"NULL",2.0,1.0,2.0,0.0,0.57,144.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","monica seles",1592,"NULL",2.0,1.0,10.0,1.0,0.6,144.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","michael tebbutt",2039,"NULL",2.0,1.0,3.0,1.0,0.77,226.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","meligeni",1018,"NULL",1.0,1.0,0.0,1.0,0.39,795.0,535.0,112.0,0,1,0
"-docstart- (663 tennis)","mariaan de swardt",1305,"NULL",3.0,1.0,2.0,1.0,0.49,158.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","mariaan",1305,"NULL",1.0,1.0,0.0,0.0,0.49,158.0,535.0,112.0,0,1,0
"-docstart- (663 tennis)","maria jose gaidano",339,"NULL",3.0,1.0,2.0,1.0,0.13,111.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","lisa raymond",2492,"NULL",2.0,1.0,3.0,1.0,0.94,337.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","lindsay davenport",384,"NULL",2.0,1.0,7.0,1.0,0.15,111.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","linda wild",1348,"NULL",2.0,1.0,3.0,1.0,0.51,158.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","laurence courtois",1619,"NULL",2.0,1.0,3.0,1.0,0.61,118.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","kroslak",1158,"NULL",1.0,1.0,0.0,0.0,0.44,795.0,535.0,112.0,0,1,0
"-docstart- (663 tennis)","kristina brandi",1443,"NULL",2.0,1.0,2.0,1.0,0.55,28.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","kristie boogert",1373,"NULL",2.0,1.0,2.0,1.0,0.52,68.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","kimberly po",1417,"NULL",2.0,1.0,4.0,1.0,0.54,68.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","karol kucera",1103,"NULL",2.0,1.0,5.0,1.0,0.42,795.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","jonas bjorkman",1072,"NULL",2.0,1.0,3.0,1.0,0.41,795.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","jean-philippe fleurian",663,"NULL",2.0,1.0,3.0,1.0,0.25,795.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","jan kroslak",1154,"NULL",2.0,1.0,3.0,1.0,0.44,795.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","irina spirlea",308,"NULL",2.0,1.0,3.0,1.0,0.12,111.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","ines gorrochategui",1742,"NULL",2.0,1.0,3.0,0.0,0.66,135.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","hicham arazi",832,"NULL",2.0,1.0,3.0,1.0,0.31,795.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","helena sukova",1476,"NULL",2.0,1.0,4.0,1.0,0.56,144.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","haarhuis",2124,"NULL",1.0,1.0,0.0,1.0,0.8,76.0,535.0,112.0,0,1,0
"-docstart- (663 tennis)","guy forget",2355,"NULL",2.0,1.0,3.0,1.0,0.89,337.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","grant stafford",2382,"NULL",2.0,1.0,2.0,1.0,0.9,337.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","gorrochategui",1747,"NULL",1.0,1.0,0.0,1.0,0.66,135.0,535.0,112.0,0,1,0
"-docstart- (663 tennis)","gilbert schaller",1958,"NULL",2.0,1.0,2.0,1.0,0.74,226.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","gabriela sabatini",239,"NULL",2.0,1.0,4.0,1.0,0.09,182.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","fleurian",677,"NULL",1.0,1.0,3.0,1.0,0.26,795.0,535.0,112.0,0,1,0
"-docstart- (663 tennis)","fernando meligeni",1009,"NULL",2.0,1.0,2.0,1.0,0.38,795.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","el aynaoui",1883,"NULL",2.0,1.0,0.0,1.0,0.71,226.0,535.0,112.0,0,1,0
"-docstart- (663 tennis)","david rikl",797,"NULL",2.0,1.0,4.0,1.0,0.3,795.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","david nainkin",709,"NULL",2.0,1.0,2.0,1.0,0.27,795.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","dally randriantefy",1677,"NULL",2.0,1.0,3.0,1.0,0.63,118.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","chris woodruff",1184,"NULL",2.0,1.0,3.0,1.0,0.45,795.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","brenda schultz-mccarthy",2280,"NULL",2.0,1.0,3.0,1.0,0.86,337.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","boogert",1381,"NULL",1.0,1.0,0.0,1.0,0.52,68.0,535.0,112.0,0,1,0
"-docstart- (663 tennis)","barbara schett",2583,"NULL",2.0,1.0,2.0,1.0,0.98,131.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","barbara rittner",2242,"NULL",2.0,1.0,3.0,1.0,0.85,337.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","aynaoui",1886,"NULL",1.0,1.0,0.0,0.0,0.71,226.0,535.0,112.0,0,1,0
"-docstart- (663 tennis)","asa carlsson",2554,"NULL",2.0,1.0,4.0,0.0,0.97,131.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","anne-gaelle sidot",456,"NULL",2.0,1.0,3.0,0.0,0.17,795.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","ann grossman",276,"NULL",2.0,1.0,2.0,1.0,0.1,182.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","andrei medvedev",630,"NULL",2.0,1.0,7.0,1.0,0.24,795.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","andrea gaudenzi",869,"NULL",2.0,1.0,4.0,1.0,0.33,795.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","amanda coetzer",1268,"NULL",2.0,1.0,6.0,1.0,0.48,158.0,535.0,112.0,1,1,1
"-docstart- (663 tennis)","aleksandra olsza",1780,"NULL",2.0,1.0,4.0,1.0,0.67,135.0,535.0,112.0,1,1,1
"-docstart- (662 tennis)","talk about",1361,"NULL",2.0,1.0,0.0,1.0,0.49,96.0,522.0,31.0,0,1,0
"-docstart- (662 tennis)","jean-philippe fleurian",370,"NULL",2.0,1.0,3.0,1.0,0.13,187.0,522.0,31.0,1,1,1
"-docstart- (662 tennis)","hamlet cup",549,"NULL",2.0,1.0,5.0,1.0,0.2,117.0,522.0,31.0,0,1,0
"-docstart- (662 tennis)","fleurian",384,"NULL",1.0,4.0,3.0,1.0,0.14,187.0,522.0,31.0,0,1,0
"-docstart- (662 tennis)","fleurian",2606,"NULL",1.0,4.0,3.0,1.0,0.94,133.0,522.0,31.0,1,1,0
"-docstart- (662 tennis)","fleurian",2471,"NULL",1.0,4.0,3.0,1.0,0.89,77.0,522.0,31.0,1,1,0
"-docstart- (662 tennis)","fleurian",2337,"NULL",1.0,4.0,3.0,1.0,0.84,138.0,522.0,31.0,1,1,0
"-docstart- (662 tennis)","bob brett",2071,"NULL",2.0,1.0,1.0,1.0,0.74,157.0,522.0,31.0,1,1,1
"-docstart- (662 tennis)","andrei medvedev",90,"NULL",2.0,1.0,7.0,1.0,0.03,202.0,522.0,31.0,1,1,1
"-docstart- (661 tennis)","third round",139,"NULL",2.0,2.0,0.0,372.0,0.24,107.0,94.0,10.0,0,1,0
"-docstart- (661 tennis)","u.s. open tennis championships",158,"NULL",4.0,1.0,10.0,2.0,0.28,172.0,94.0,10.0,0,1,1
"-docstart- (661 tennis)","u.s. open tennis",158,"NULL",3.0,1.0,0.0,2.0,0.28,172.0,94.0,10.0,0,1,0
"-docstart- (661 tennis)","tennis championships",168,"NULL",2.0,1.0,0.0,0.0,0.3,63.0,94.0,10.0,0,1,0
"-docstart- (661 tennis)","third round",41,"NULL",2.0,2.0,0.0,372.0,0.07,18.0,94.0,10.0,0,1,0
"-docstart- (661 tennis)","seles",529,"NULL",1.0,4.0,11.0,2.0,0.93,195.0,94.0,10.0,1,1,0
"-docstart- (661 tennis)","seles",226,"NULL",1.0,4.0,11.0,2.0,0.4,149.0,94.0,10.0,1,1,0
"-docstart- (661 tennis)","seles",117,"NULL",1.0,4.0,11.0,2.0,0.21,107.0,94.0,10.0,0,1,0
"-docstart- (661 tennis)","seles",9,"NULL",1.0,4.0,11.0,2.0,0.02,33.0,94.0,10.0,0,1,0
"-docstart- (661 tennis)","monica seles",110,"NULL",2.0,1.0,10.0,1.0,0.19,107.0,94.0,10.0,1,1,1
"-docstart- (661 tennis)","laurence courtois",330,"NULL",2.0,1.0,3.0,1.0,0.58,149.0,94.0,10.0,1,1,1
"-docstart- (660 soccer)","zafririm holon",167,"NULL",2.0,1.0,2.0,1.0,0.37,415.0,79.0,18.0,0,1,0
"-docstart- (660 soccer)","petah",352,"NULL",1.0,2.0,0.0,1.0,0.77,415.0,79.0,18.0,0,1,0
"-docstart- (660 soccer)","petah",244,"NULL",1.0,2.0,0.0,1.0,0.54,415.0,79.0,18.0,0,1,0
"-docstart- (660 soccer)","maccabi herzliya",437,"NULL",2.0,1.0,2.0,1.0,0.96,415.0,79.0,18.0,1,1,1
"-docstart- (660 soccer)","kfar sava",148,"NULL",2.0,1.0,0.0,2.0,0.33,415.0,79.0,18.0,0,1,1
"-docstart- (660 soccer)","ironi rishon lezion",265,"NULL",3.0,1.0,2.0,1.0,0.58,415.0,79.0,18.0,0,1,0
"-docstart- (660 soccer)","hapoel zafririm holon",160,"NULL",3.0,1.0,1.0,1.0,0.35,415.0,79.0,18.0,1,1,1
"-docstart- (660 soccer)","hapoel taibe",287,"NULL",2.0,1.0,3.0,1.0,0.63,415.0,79.0,18.0,1,1,1
"-docstart- (660 soccer)","hapoel ironi rishon lezion",258,"NULL",4.0,1.0,0.0,1.0,0.57,415.0,79.0,18.0,0,1,1
"-docstart- (660 soccer)","hapoel ironi",258,"NULL",2.0,1.0,2.0,1.0,0.57,415.0,79.0,18.0,0,1,0
"-docstart- (660 soccer)","hapoel haifa",384,"NULL",2.0,1.0,2.0,2.0,0.84,415.0,79.0,18.0,1,1,1
"-docstart- (660 soccer)","betar jerusalem",366,"NULL",2.0,1.0,3.0,1.0,0.8,415.0,79.0,18.0,1,1,1
"-docstart- (660 soccer)","beersheva",425,"NULL",1.0,1.0,0.0,1.0,0.93,415.0,79.0,18.0,0,1,1
"-docstart- (66 best)","results",176,"NULL",1.0,2.0,0.0,25.0,0.12,159.0,250.0,15.0,0,1,0
"-docstart- (66 best)","new stores",1198,"NULL",2.0,2.0,0.0,0.0,0.85,73.0,250.0,15.0,0,1,0
"-docstart- (66 best)","new stores",1015,"NULL",2.0,2.0,0.0,0.0,0.72,62.0,250.0,15.0,0,1,0
"-docstart- (66 best)","new lease",1125,"NULL",2.0,1.0,0.0,1.0,0.8,110.0,250.0,15.0,0,1,0
"-docstart- (66 best)","loss of",1340,"NULL",2.0,1.0,0.0,3.0,0.95,86.0,250.0,15.0,0,1,0
"-docstart- (66 best)","va.",48,"NULL",1.0,1.0,0.0,2.0,0.03,173.0,250.0,15.0,1,1,0
"-docstart- (66 best)","richmond, va.",38,"NULL",2.0,1.0,0.0,1.0,0.03,173.0,250.0,15.0,0,1,0
"-docstart- (66 best)","may 4",381,"NULL",2.0,1.0,0.0,5.0,0.27,134.0,250.0,15.0,0,1,0
"-docstart- (66 best)","july 29",1311,"NULL",2.0,1.0,0.0,3.0,0.93,86.0,250.0,15.0,0,1,0
"-docstart- (66 best)","february 3",904,"NULL",2.0,1.0,0.0,5.0,0.64,46.0,250.0,15.0,0,1,0
"-docstart- (66 best)","chapter 11 bankruptcy protection",582,"NULL",4.0,1.0,0.0,1.0,0.41,83.0,250.0,15.0,0,1,1
"-docstart- (66 best)","chapter 11 bankruptcy",582,"NULL",3.0,1.0,0.0,3.0,0.41,83.0,250.0,15.0,0,1,1
"-docstart- (66 best)","chapter 11",582,"NULL",2.0,1.0,1.0,4.0,0.41,83.0,250.0,15.0,0,1,0
"-docstart- (66 best)","best products",63,"NULL",2.0,1.0,0.0,1.0,0.04,159.0,250.0,15.0,0,1,0
"-docstart- (659 basketball)","game one",84,"NULL",2.0,2.0,0.0,3.0,0.31,212.0,43.0,6.0,0,1,0
"-docstart- (659 basketball)","win",27,"NULL",1.0,1.0,0.0,101.0,0.1,55.0,43.0,6.0,0,1,0
"-docstart- (659 basketball)","philippine basketball",100,"NULL",2.0,1.0,0.0,1.0,0.37,212.0,43.0,6.0,0,1,0
"-docstart- (659 basketball)","manila",56,"NULL",1.0,1.0,6.0,68.0,0.21,212.0,43.0,6.0,1,1,1
"-docstart- (659 basketball)","game one",31,"NULL",2.0,2.0,0.0,3.0,0.12,55.0,43.0,6.0,0,1,0
"-docstart- (659 basketball)","formula shell",221,"NULL",2.0,3.0,2.0,1.0,0.83,212.0,43.0,6.0,1,1,0
"-docstart- (659 basketball)","formula shell",172,"NULL",2.0,3.0,2.0,1.0,0.64,212.0,43.0,6.0,1,1,0
"-docstart- (659 basketball)","formula shell",13,"NULL",2.0,3.0,2.0,1.0,0.05,55.0,43.0,6.0,1,1,1
"-docstart- (659 basketball)","formula",13,"NULL",1.0,3.0,0.0,33.0,0.05,55.0,43.0,6.0,0,1,0
"-docstart- (659 basketball)","alaska milk",191,"NULL",2.0,1.0,2.0,2.0,0.72,212.0,43.0,6.0,1,1,1
"-docstart- (659 basketball)","alaska",191,"NULL",1.0,1.0,3.0,108.0,0.72,212.0,43.0,6.0,0,1,1
"-docstart- (658 squash)","zarak jahan khan",181,"NULL",3.0,1.0,1.0,1.0,0.23,761.0,160.0,35.0,1,1,1
"-docstart- (658 squash)","simon parke",347,"NULL",2.0,1.0,3.0,1.0,0.43,761.0,160.0,35.0,1,1,1
"-docstart- (658 squash)","rodney eyles",149,"NULL",2.0,1.0,7.0,1.0,0.19,761.0,160.0,35.0,1,1,1
"-docstart- (658 squash)","peter nicol",242,"NULL",2.0,1.0,7.0,1.0,0.3,761.0,160.0,35.0,1,1,1
"-docstart- (658 squash)","julien bonetat",428,"NULL",2.0,1.0,1.0,1.0,0.54,761.0,160.0,35.0,1,1,1
"-docstart- (658 squash)","jonathon power",470,"NULL",2.0,1.0,2.0,1.0,0.59,761.0,160.0,35.0,1,1,1
"-docstart- (658 squash)","amr shabana",552,"NULL",2.0,1.0,2.0,1.0,0.69,761.0,160.0,35.0,1,1,1
"-docstart- (658 squash)","ahmed barada",501,"NULL",2.0,1.0,1.0,1.0,0.63,761.0,160.0,35.0,1,1,1
"-docstart- (657 soccer)","soccer international",125,"NULL",2.0,1.0,0.0,0.0,0.41,111.0,55.0,11.0,0,1,0
"-docstart- (657 soccer)","yuri nikiforov",179,"NULL",2.0,1.0,1.0,1.0,0.59,144.0,55.0,11.0,1,1,1
"-docstart- (655 cricket)","colleague",1011,"NULL",1.0,1.0,0.0,2.0,0.79,148.0,214.0,42.0,0,1,0
"-docstart- (655 cricket)","symcox",1163,"NULL",1.0,1.0,0.0,1.0,0.91,250.0,214.0,42.0,0,1,0
"-docstart- (655 cricket)","shaun pollock",760,"NULL",2.0,1.0,3.0,1.0,0.59,183.0,214.0,42.0,1,1,1
"-docstart- (655 cricket)","pat symcox",1159,"NULL",2.0,1.0,1.0,1.0,0.91,250.0,214.0,42.0,1,1,1
"-docstart- (655 cricket)","nicky boje",909,"NULL",2.0,2.0,1.0,1.0,0.71,148.0,214.0,42.0,1,1,1
"-docstart- (655 cricket)","nicky boje",1267,"NULL",2.0,2.0,1.0,1.0,0.99,250.0,214.0,42.0,1,1,1
"-docstart- (655 cricket)","jacques kallis",729,"NULL",2.0,1.0,1.0,1.0,0.57,183.0,214.0,42.0,1,1,1
"-docstart- (655 cricket)","herschelle gibbs",93,"NULL",2.0,1.0,1.0,1.0,0.07,200.0,214.0,42.0,1,1,1
"-docstart- (655 cricket)","herschelle",93,"NULL",1.0,3.0,1.0,0.0,0.07,200.0,214.0,42.0,0,1,0
"-docstart- (655 cricket)","herschelle",474,"NULL",1.0,3.0,1.0,0.0,0.37,95.0,214.0,42.0,1,1,0
"-docstart- (655 cricket)","herschelle",1250,"NULL",1.0,3.0,1.0,0.0,0.98,250.0,214.0,42.0,0,1,0
"-docstart- (655 cricket)","hansie cronje",1037,"NULL",2.0,1.0,1.0,1.0,0.81,250.0,214.0,42.0,1,1,1
"-docstart- (655 cricket)","gary kirsten",1130,"NULL",2.0,1.0,1.0,1.0,0.88,250.0,214.0,42.0,1,1,1
"-docstart- (655 cricket)","fanie de villiers",1199,"NULL",3.0,1.0,1.0,1.0,0.94,250.0,214.0,42.0,1,1,1
"-docstart- (655 cricket)","derek crookes",924,"NULL",2.0,2.0,1.0,1.0,0.72,148.0,214.0,42.0,1,1,1
"-docstart- (655 cricket)","derek crookes",1235,"NULL",2.0,2.0,1.0,1.0,0.97,250.0,214.0,42.0,1,1,1
"-docstart- (655 cricket)","daryll cullinan",1218,"NULL",2.0,1.0,1.0,1.0,0.95,250.0,214.0,42.0,1,1,1
"-docstart- (655 cricket)","craig matthews",1064,"NULL",2.0,1.0,1.0,1.0,0.83,250.0,214.0,42.0,1,1,1
"-docstart- (655 cricket)","brian mcmillan",1114,"NULL",2.0,1.0,1.0,1.0,0.87,250.0,214.0,42.0,1,1,1
"-docstart- (655 cricket)","bob woolmer",333,"NULL",2.0,1.0,2.0,1.0,0.26,143.0,214.0,42.0,1,1,1
"-docstart- (655 cricket)","andrew hudson",1144,"NULL",2.0,1.0,1.0,1.0,0.9,250.0,214.0,42.0,1,1,1
"-docstart- (655 cricket)","allan donald",1185,"NULL",2.0,1.0,1.0,1.0,0.93,250.0,214.0,42.0,1,1,1
"-docstart- (654 hockey)","hockey association",148,"NULL",2.0,1.0,0.0,2.0,0.29,174.0,80.0,15.0,0,1,0
"-docstart- (654 hockey)","giles bonnet",104,"NULL",2.0,1.0,1.0,1.0,0.2,174.0,80.0,15.0,1,1,1
"-docstart- (653 rugby)","zinzan brooke",1166,"NULL",2.0,1.0,5.0,1.0,0.89,155.0,238.0,39.0,1,1,1
"-docstart- (653 rugby)","simon culhane",273,"NULL",2.0,1.0,2.0,1.0,0.21,124.0,238.0,39.0,1,1,1
"-docstart- (653 rugby)","robin brooke",1238,"NULL",2.0,1.0,2.0,1.0,0.94,155.0,238.0,39.0,1,1,1
"-docstart- (653 rugby)","olo brown",1256,"NULL",2.0,1.0,2.0,1.0,0.95,155.0,238.0,39.0,1,1,1
"-docstart- (653 rugby)","justin marshall",1144,"NULL",2.0,1.0,4.0,1.0,0.87,44.0,238.0,39.0,1,1,1
